datum,antwoord nummer,url
2016-01-28,2015D49908,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1274
2016-01-29,2016D03812,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1334
2016-01-29,2016D03841,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1336
2016-01-29,2016D03843,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1332
2016-01-29,2016D03829,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1337
2016-01-29,2016D03635,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1321
2016-01-29,2016D03675,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1322
2016-01-29,2016D03768,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1333
2016-02-01,2016D03989,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1340
2016-02-01,2016D04023,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1339
2016-02-01,2016D04183,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1606
2016-02-01,2016D03917,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1338
2016-02-01,2016D04044,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1341
2016-02-02,2016D04143,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1369
2016-02-02,2016D04118,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1360
2016-02-02,2016D04117,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1362
2016-02-02,2016D04141,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1349
2016-02-02,2016D04259,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1372
2016-02-02,2016D04174,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1358
2016-02-02,2016D04255,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1352
2016-02-02,2016D04146,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1365
2016-02-02,2016D04256,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1374
2016-02-02,2016D04265,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1350
